GPS,Latitude,Longitude,Altitude,Date,Time 
GPS3,48.781635,11.475428,0.000,28-3-2023,13:58:5
GPS2,48.781620,11.475404,0.000,28-3-2023,13:58:5
GPS1,48.781608,11.475342,0.000,28-3-2023,13:58:3
GPS1,48.781608,11.475342,0.000,28-3-2023,13:58:3
GPS1,48.781608,11.475342,0.000,28-3-2023,13:58:3
GPS1,48.781608,11.475342,0.000,28-3-2023,13:58:3
GPS1,48.781608,11.475342,0.000,28-3-2023,13:58:5
GPS3,48.781635,11.475428,0.000,28-3-2023,13:58:5
GPS2,48.781620,11.475404,0.000,28-3-2023,13:58:5
GPS1,48.781608,11.475342,0.000,28-3-2023,13:58:5
GPS1,48.781608,11.475342,0.000,28-3-2023,13:58:5
GPS3,48.781635,11.475457,0.000,28-3-2023,13:58:7
GPS2,48.781612,11.475433,0.000,28-3-2023,13:58:7
GPS3,48.781635,11.475457,0.000,28-3-2023,13:58:7
GPS2,48.781612,11.475433,0.000,28-3-2023,13:58:7
GPS1,48.781608,11.475342,0.000,28-3-2023,13:58:5
GPS2,48.781612,11.475433,0.000,28-3-2023,13:58:7
GPS3,48.781635,11.475457,0.000,28-3-2023,13:58:7
GPS1,48.781608,11.475342,0.000,28-3-2023,13:58:5
GPS1,48.781608,11.475342,0.000,28-3-2023,13:58:5
GPS3,48.781631,11.475472,0.000,28-3-2023,13:58:8
GPS2,48.781608,11.475450,0.000,28-3-2023,13:58:8
GPS3,48.781631,11.475472,0.000,28-3-2023,13:58:8
GPS2,48.781608,11.475450,0.000,28-3-2023,13:58:8
GPS1,48.781608,11.475342,0.000,28-3-2023,13:58:5
GPS3,48.781631,11.475472,0.000,28-3-2023,13:58:8
GPS1,48.781608,11.475342,0.000,28-3-2023,13:58:5
GPS2,48.781608,11.475450,0.000,28-3-2023,13:58:8
GPS1,48.781604,11.475384,387.200,28-3-2023,13:58:9
GPS2,48.781608,11.475450,0.000,28-3-2023,13:58:8
GPS3,48.781631,11.475472,0.000,28-3-2023,13:58:8
GPS1,48.781604,11.475384,387.200,28-3-2023,13:58:9
GPS3,48.781627,11.475502,0.000,28-3-2023,13:58:10
GPS2,48.781597,11.475479,0.000,28-3-2023,13:58:10
GPS1,48.781620,11.475378,387.200,28-3-2023,13:58:10
GPS3,48.781627,11.475502,0.000,28-3-2023,13:58:10
GPS2,48.781597,11.475479,0.000,28-3-2023,13:58:10
GPS1,48.781620,11.475378,387.200,28-3-2023,13:58:10
GPS2,48.781593,11.475492,0.000,28-3-2023,13:58:11
GPS3,48.781623,11.475520,0.000,28-3-2023,13:58:11
GPS1,48.781620,11.475396,387.200,28-3-2023,13:58:11
GPS2,48.781593,11.475492,0.000,28-3-2023,13:58:11
GPS3,48.781623,11.475520,0.000,28-3-2023,13:58:11
GPS1,48.781620,11.475396,387.200,28-3-2023,13:58:11
GPS1,48.781620,11.475396,387.200,28-3-2023,13:58:11
GPS1,48.781620,11.475396,387.200,28-3-2023,13:58:11
GPS1,48.781620,11.475396,387.200,28-3-2023,13:58:11
GPS1,48.781620,11.475396,387.200,28-3-2023,13:58:11
GPS2,48.781589,11.475508,0.000,28-3-2023,13:58:12
GPS1,48.781620,11.475396,387.200,28-3-2023,13:58:11
GPS3,48.781620,11.475538,0.000,28-3-2023,13:58:12
GPS1,48.781620,11.475396,387.200,28-3-2023,13:58:11
GPS1,48.781620,11.475396,387.200,28-3-2023,13:58:11
GPS1,48.781620,11.475396,387.200,28-3-2023,13:58:11
GPS1,48.781620,11.475396,387.200,28-3-2023,13:58:11
GPS1,48.781620,11.475396,387.200,28-3-2023,13:58:12
GPS2,48.781589,11.475508,0.000,28-3-2023,13:58:12
GPS3,48.781620,11.475538,0.000,28-3-2023,13:58:12
GPS3,48.781620,11.475538,0.000,28-3-2023,13:58:12
GPS1,48.781620,11.475396,387.200,28-3-2023,13:58:12
GPS2,48.781589,11.475508,0.000,28-3-2023,13:58:12
GPS2,48.781581,11.475545,0.000,28-3-2023,13:58:14
GPS3,48.781608,11.475573,0.000,28-3-2023,13:58:14
GPS2,48.781581,11.475545,0.000,28-3-2023,13:58:14
GPS3,48.781608,11.475573,0.000,28-3-2023,13:58:14
GPS1,48.781620,11.475396,387.200,28-3-2023,13:58:12
GPS1,48.781620,11.475396,387.200,28-3-2023,13:58:12
GPS2,48.781574,11.475563,0.000,28-3-2023,13:58:15
GPS3,48.781608,11.475592,0.000,28-3-2023,13:58:15
GPS1,48.781597,11.475588,387.200,28-3-2023,13:58:15
GPS2,48.781574,11.475563,0.000,28-3-2023,13:58:15
GPS3,48.781608,11.475592,0.000,28-3-2023,13:58:15
GPS1,48.781597,11.475588,387.200,28-3-2023,13:58:15
GPS3,48.781604,11.475610,0.000,28-3-2023,13:58:16
GPS2,48.781570,11.475581,0.000,28-3-2023,13:58:16
GPS1,48.781620,11.475581,387.200,28-3-2023,13:58:16
GPS3,48.781604,11.475610,0.000,28-3-2023,13:58:16
GPS2,48.781570,11.475581,0.000,28-3-2023,13:58:16
GPS1,48.781620,11.475581,387.200,28-3-2023,13:58:16
GPS3,48.781600,11.475628,0.000,28-3-2023,13:58:17
GPS2,48.781566,11.475599,0.000,28-3-2023,13:58:17
GPS1,48.781642,11.475560,387.200,28-3-2023,13:58:17
GPS3,48.781600,11.475628,0.000,28-3-2023,13:58:17
GPS2,48.781566,11.475599,0.000,28-3-2023,13:58:17
GPS1,48.781642,11.475560,387.200,28-3-2023,13:58:17
GPS2,48.781562,11.475620,0.000,28-3-2023,13:58:18
GPS3,48.781597,11.475645,0.000,28-3-2023,13:58:18
GPS1,48.781658,11.475571,387.200,28-3-2023,13:58:18
GPS2,48.781562,11.475620,0.000,28-3-2023,13:58:18
GPS3,48.781597,11.475645,0.000,28-3-2023,13:58:18
GPS1,48.781658,11.475571,387.200,28-3-2023,13:58:18
GPS1,48.781658,11.475571,387.200,28-3-2023,13:58:18
GPS1,48.781658,11.475571,387.200,28-3-2023,13:58:18
GPS1,48.781658,11.475571,387.200,28-3-2023,13:58:18
GPS2,48.781562,11.475635,0.000,28-3-2023,13:58:19
GPS3,48.781593,11.475662,0.000,28-3-2023,13:58:19
GPS2,48.781562,11.475635,0.000,28-3-2023,13:58:19
GPS3,48.781593,11.475662,0.000,28-3-2023,13:58:19
GPS1,48.781658,11.475571,387.200,28-3-2023,13:58:18
GPS2,48.781562,11.475635,0.000,28-3-2023,13:58:19
GPS3,48.781593,11.475662,0.000,28-3-2023,13:58:19
GPS1,48.781658,11.475571,387.200,28-3-2023,13:58:18
GPS2,48.781562,11.475635,0.000,28-3-2023,13:58:19
GPS1,48.781658,11.475571,387.200,28-3-2023,13:58:18
GPS3,48.781593,11.475662,0.000,28-3-2023,13:58:19
GPS2,48.781562,11.475635,0.000,28-3-2023,13:58:19
GPS1,48.781658,11.475571,387.200,28-3-2023,13:58:18
GPS3,48.781593,11.475662,0.000,28-3-2023,13:58:19
GPS2,48.781562,11.475635,0.000,28-3-2023,13:58:19
GPS1,48.781658,11.475571,387.200,28-3-2023,13:58:18
GPS1,48.781658,11.475571,387.200,28-3-2023,13:58:18
GPS2,48.781562,11.475635,0.000,28-3-2023,13:58:19
GPS3,48.781593,11.475662,0.000,28-3-2023,13:58:19
GPS1,48.781658,11.475571,387.200,28-3-2023,13:58:18
GPS1,48.781658,11.475571,387.200,28-3-2023,13:58:21
GPS2,48.781539,11.475678,0.000,28-3-2023,13:58:22
GPS3,48.781570,11.475714,0.000,28-3-2023,13:58:22
GPS2,48.781539,11.475678,0.000,28-3-2023,13:58:22
GPS3,48.781570,11.475714,0.000,28-3-2023,13:58:22
GPS2,48.781539,11.475678,0.000,28-3-2023,13:58:22
GPS3,48.781570,11.475714,0.000,28-3-2023,13:58:22
GPS1,48.781658,11.475571,387.200,28-3-2023,13:58:21
GPS3,48.781562,11.475730,0.000,28-3-2023,13:58:23
GPS2,48.781532,11.475687,0.000,28-3-2023,13:58:23
GPS1,48.781589,11.475670,387.200,28-3-2023,13:58:23
GPS3,48.781562,11.475730,0.000,28-3-2023,13:58:23
GPS2,48.781532,11.475687,0.000,28-3-2023,13:58:23
GPS1,48.781589,11.475670,387.200,28-3-2023,13:58:23
GPS1,48.781589,11.475670,387.200,28-3-2023,13:58:23
GPS1,48.781589,11.475670,387.200,28-3-2023,13:58:23
GPS1,48.781589,11.475670,387.200,28-3-2023,13:58:23
GPS2,48.781528,11.475705,0.000,28-3-2023,13:58:24
GPS3,48.781558,11.475743,0.000,28-3-2023,13:58:24
GPS1,48.781589,11.475670,387.200,28-3-2023,13:58:24
GPS1,48.781589,11.475670,387.200,28-3-2023,13:58:24
GPS3,48.781551,11.475754,0.000,28-3-2023,13:58:25
GPS2,48.781520,11.475720,0.000,28-3-2023,13:58:25
GPS1,48.781589,11.475670,387.200,28-3-2023,13:58:25
GPS1,48.781589,11.475670,387.200,28-3-2023,13:58:25
GPS3,48.781551,11.475754,0.000,28-3-2023,13:58:25
GPS2,48.781520,11.475720,0.000,28-3-2023,13:58:25
GPS1,48.781589,11.475670,387.200,28-3-2023,13:58:25
GPS1,48.781589,11.475670,387.200,28-3-2023,13:58:25
GPS1,48.781589,11.475670,387.200,28-3-2023,13:58:25
GPS1,48.781589,11.475670,387.200,28-3-2023,13:58:25
GPS2,48.781517,11.475732,0.000,28-3-2023,13:58:26
GPS3,48.781543,11.475764,0.000,28-3-2023,13:58:26
GPS2,48.781513,11.475742,0.000,28-3-2023,13:58:27
GPS1,48.781547,11.475782,387.200,28-3-2023,13:58:27
GPS3,48.781536,11.475769,0.000,28-3-2023,13:58:27
GPS1,48.781547,11.475782,387.200,28-3-2023,13:58:27
GPS2,48.781513,11.475742,0.000,28-3-2023,13:58:27
GPS3,48.781536,11.475769,0.000,28-3-2023,13:58:27
GPS2,48.781501,11.475745,0.000,28-3-2023,13:58:28
GPS3,48.781524,11.475769,0.000,28-3-2023,13:58:28
GPS1,48.781547,11.475890,387.200,28-3-2023,13:58:28
GPS2,48.781501,11.475745,0.000,28-3-2023,13:58:28
GPS3,48.781524,11.475769,0.000,28-3-2023,13:58:28
GPS1,48.781547,11.475890,387.200,28-3-2023,13:58:28
GPS1,48.781547,11.475890,387.200,28-3-2023,13:58:28
GPS1,48.781547,11.475890,387.200,28-3-2023,13:58:28
GPS1,48.781547,11.475890,387.200,28-3-2023,13:58:28
GPS3,48.781513,11.475766,0.000,28-3-2023,13:58:29
GPS1,48.781547,11.475890,387.200,28-3-2023,13:58:28
GPS2,48.781486,11.475743,0.000,28-3-2023,13:58:29
GPS3,48.781513,11.475766,0.000,28-3-2023,13:58:29
GPS2,48.781486,11.475743,0.000,28-3-2023,13:58:29
GPS1,48.781547,11.475890,387.200,28-3-2023,13:58:28
GPS1,48.781547,11.475890,387.200,28-3-2023,13:58:28
GPS1,48.781547,11.475890,387.200,28-3-2023,13:58:28
GPS2,48.781471,11.475747,0.000,28-3-2023,13:58:30
GPS3,48.781505,11.475760,0.000,28-3-2023,13:58:30
GPS1,48.781547,11.475890,387.200,28-3-2023,13:58:28
GPS2,48.781471,11.475747,0.000,28-3-2023,13:58:30
GPS3,48.781505,11.475760,0.000,28-3-2023,13:58:30
GPS1,48.781547,11.475890,387.200,28-3-2023,13:58:28
GPS2,48.781471,11.475747,0.000,28-3-2023,13:58:30
GPS3,48.781505,11.475760,0.000,28-3-2023,13:58:30
GPS1,48.781547,11.475890,387.200,28-3-2023,13:58:28
GPS3,48.781505,11.475760,0.000,28-3-2023,13:58:30
GPS2,48.781471,11.475747,0.000,28-3-2023,13:58:30
GPS1,48.781547,11.475890,387.200,28-3-2023,13:58:28
GPS2,48.781448,11.475747,0.000,28-3-2023,13:58:32
GPS3,48.781482,11.475747,0.000,28-3-2023,13:58:32
GPS1,48.781547,11.475890,387.200,28-3-2023,13:58:32
GPS1,48.781547,11.475890,387.200,28-3-2023,13:58:32
GPS2,48.781448,11.475747,0.000,28-3-2023,13:58:32
GPS3,48.781482,11.475747,0.000,28-3-2023,13:58:32
GPS3,48.781471,11.475739,0.000,28-3-2023,13:58:33
GPS2,48.781440,11.475749,0.000,28-3-2023,13:58:33
GPS3,48.781471,11.475739,0.000,28-3-2023,13:58:33
GPS2,48.781440,11.475749,0.000,28-3-2023,13:58:33
GPS3,48.781471,11.475739,0.000,28-3-2023,13:58:33
GPS2,48.781440,11.475749,0.000,28-3-2023,13:58:33
GPS1,48.781547,11.475890,387.200,28-3-2023,13:58:32
GPS1,48.781547,11.475890,387.200,28-3-2023,13:58:32
GPS1,48.781547,11.475890,387.200,28-3-2023,13:58:32
GPS1,48.781547,11.475890,387.200,28-3-2023,13:58:32
GPS2,48.781429,11.475744,0.000,28-3-2023,13:58:34
GPS3,48.781463,11.475731,0.000,28-3-2023,13:58:34
GPS1,48.781547,11.475890,387.200,28-3-2023,13:58:32
GPS1,48.781547,11.475890,387.200,28-3-2023,13:58:34
GPS2,48.781429,11.475744,0.000,28-3-2023,13:58:34
GPS3,48.781463,11.475731,0.000,28-3-2023,13:58:34
GPS3,48.781452,11.475725,0.000,28-3-2023,13:58:35
GPS2,48.781417,11.475740,0.000,28-3-2023,13:58:35
GPS3,48.781452,11.475725,0.000,28-3-2023,13:58:35
GPS2,48.781417,11.475740,0.000,28-3-2023,13:58:35
GPS1,48.781547,11.475890,387.200,28-3-2023,13:58:34
GPS1,48.781547,11.475890,387.200,28-3-2023,13:58:34
GPS1,48.781547,11.475890,387.200,28-3-2023,13:58:34
GPS1,48.781547,11.475890,387.200,28-3-2023,13:58:34
GPS1,48.781547,11.475890,387.200,28-3-2023,13:58:34
GPS2,48.781406,11.475739,0.000,28-3-2023,13:58:36
GPS3,48.781436,11.475718,0.000,28-3-2023,13:58:36
GPS2,48.781406,11.475739,0.000,28-3-2023,13:58:36
GPS3,48.781436,11.475718,0.000,28-3-2023,13:58:36
GPS1,48.781547,11.475890,387.200,28-3-2023,13:58:34
GPS1,48.781547,11.475890,387.200,28-3-2023,13:58:34
GPS1,48.781547,11.475890,387.200,28-3-2023,13:58:34
GPS1,48.781547,11.475890,387.200,28-3-2023,13:58:34
GPS1,48.781547,11.475890,387.200,28-3-2023,13:58:34
GPS1,48.781547,11.475890,387.200,28-3-2023,13:58:34
GPS3,48.781436,11.475718,0.000,28-3-2023,13:58:36
GPS2,48.781406,11.475739,0.000,28-3-2023,13:58:36
GPS1,48.781547,11.475890,387.200,28-3-2023,13:58:34
GPS3,48.781414,11.475708,0.000,28-3-2023,13:58:38
GPS2,48.781379,11.475734,0.000,28-3-2023,13:58:38
GPS1,48.781547,11.475890,387.200,28-3-2023,13:58:38
GPS1,48.781547,11.475890,387.200,28-3-2023,13:58:38
